dev,name_code,month,year,time,cont,ton
CASSIDY-LAFAYETTE,cassidylafayette,4,2017,2017-04-01,4.0,17.5
CASTLE HILL,castlehill,4,2017,2017-04-01,24.0,156.1699999999999
CHELSEA,chelsea,4,2017,2017-04-01,10.0,85.67999999999999
CLAREMONT,claremont,4,2017,2017-04-01,6.0,41.75
CLINTON,clinton,4,2017,2017-04-01,13.0,76.22
CONLON LIHFE,conlonlihfe,4,2017,2017-04-01,2.0,16.560000000000002
COOPER,cooper,4,2017,2017-04-01,9.0,72.30999999999999
CYPRESS,cypress,4,2017,2017-04-01,14.0,108.52
DAVIDSON,davidson,4,2017,2017-04-01,6.0,52.83
DOUGLASS,douglass,4,2017,2017-04-01,13.0,85.36
DREW-HAMILTON,drewhamilton,4,2017,2017-04-01,17.0,86.03
DYCKMAN,dyckman,4,2017,2017-04-01,14.0,95.38999999999999
EASTCHESTER GARDENS,eastchestergardens,4,2017,2017-04-01,6.0,50.21999999999999
EAST RIVER,eastriver,4,2017,2017-04-01,15.0,77.29
EDENWALD,edenwald,4,2017,2017-04-01,15.0,123.24
FARRAGUT,farragut,4,2017,2017-04-01,16.0,98.84
FOREST,forest,4,2017,2017-04-01,7.0,49.6
FORT INDEPENDENCE,fortindependence,4,2017,2017-04-01,3.0,20.810000000000002
FULTON,fulton,4,2017,2017-04-01,10.0,62.99
GLENWOOD,glenwood,4,2017,2017-04-01,15.0,96.37
GOMPERS,gompers,4,2017,2017-04-01,8.0,43.26999999999999
GOWANUS,gowanus,4,2017,2017-04-01,15.0,106.61
GRANT,grant,4,2017,2017-04-01,24.0,145.0
GUN HILL,gunhill,4,2017,2017-04-01,5.0,41.92
HAMMEL,hammel,4,2017,2017-04-01,7.0,46.029999999999994
HARBORVIEW TERRACE,harborviewterrace,4,2017,2017-04-01,4.0,20.69
HARLEM RIVER,harlemriver,4,2017,2017-04-01,5.0,40.58
HOWARD,howard,4,2017,2017-04-01,8.0,69.02999999999989
INGERSOLL,ingersoll,4,2017,2017-04-01,16.0,135.48000000000002
ISAACS,isaacs,4,2017,2017-04-01,8.0,75.75999999999998
JACKSON,jackson,4,2017,2017-04-01,8.0,54.61
JEFFERSON,jefferson,4,2017,2017-04-01,19.0,122.92
JOHNSON,johnson,4,2017,2017-04-01,15.0,97.93999999999998
KING TOWERS,kingtowers,4,2017,2017-04-01,18.0,116.77
LAFAYETTE,lafayette,4,2017,2017-04-01,13.0,89.19
LA GUARDIA,laguardia,4,2017,2017-04-01,10.0,63.86999999999999
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,4,2017,2017-04-01,7.0,43.480000000000004
LATIMER GARDENS,latimergardens,4,2017,2017-04-01,5.0,44.91
LEHMAN VILLAGE,lehmanvillage,4,2017,2017-04-01,4.0,25.82
LINCOLN,lincoln,4,2017,2017-04-01,12.0,83.69
LINDEN,linden,4,2017,2017-04-01,21.0,160.63
MANHATTANVILLE,manhattanville,4,2017,2017-04-01,16.0,114.83999999999999
MARBLE HILL,marblehill,4,2017,2017-04-01,14.0,99.63
MARCY,marcy,4,2017,2017-04-01,20.0,140.83
MARINER'S HARBOR,marinersharbor,4,2017,2017-04-01,11.0,50.36
MARLBORO,marlboro,4,2017,2017-04-01,16.0,134.6599999999999
MCKINLEY,mckinley,4,2017,2017-04-01,8.0,63.05999999999999
MELROSE,melrose,4,2017,2017-04-01,9.0,80.75999999999999
MILL BROOK,millbrook,4,2017,2017-04-01,12.0,89.1
MITCHEL,mitchel,4,2017,2017-04-01,14.0,90.59
MONROE,monroe,4,2017,2017-04-01,10.0,69.78999999999999
MONTEREY,monterey,4,2017,2017-04-01,3.0,23.11999999999999
MOORE,moore,4,2017,2017-04-01,5.0,33.39
MORRIS,morris,4,2017,2017-04-01,25.0,162.95
MORRISANIA AIR RIGHTS,morrisaniaairrights,4,2017,2017-04-01,9.0,70.06
MOTT HAVEN,motthaven,4,2017,2017-04-01,11.0,78.95999999999998
OCEAN BAY APARTMENTS,oceanbayapartments,4,2017,2017-04-01,20.0,141.75999999999988
PARKSIDE,parkside,4,2017,2017-04-01,6.0,43.97
PATTERSON,patterson,4,2017,2017-04-01,18.0,132.03999999999996
PELHAM PARKWAY,pelhamparkway,4,2017,2017-04-01,12.0,77.69
PENNSYLVANIA AVENUE-WORTMAN AVE,pennsylvaniaavenuewortmanave,4,2017,2017-04-01,4.0,28.90999999999999
PINK,pink,4,2017,2017-04-01,15.0,122.78
POLO GROUNDS TOWERS,pologroundstowers,4,2017,2017-04-01,16.0,120.7
POMONOK,pomonok,4,2017,2017-04-01,25.0,165.36
QUEENSBRIDGE,queensbridge,4,2017,2017-04-01,27.0,221.22
RANGEL,rangel,4,2017,2017-04-01,11.0,75.89
RAVENSWOOD,ravenswood,4,2017,2017-04-01,25.0,177.48
REDFERN,redfern,4,2017,2017-04-01,6.0,50.54
RED HOOK,redhook,4,2017,2017-04-01,32.0,231.04
RICHMOND TERRACE,richmondterrace,4,2017,2017-04-01,8.0,40.74
RIIS,riis,4,2017,2017-04-01,17.0,116.06
ROOSEVELT,roosevelt,4,2017,2017-04-01,13.0,104.30999999999999
RUTGERS,rutgers,4,2017,2017-04-01,8.0,42.45999999999999
SAINT MARY'S PARK,saintmaryspark,4,2017,2017-04-01,8.0,59.53
SAINT NICHOLAS,saintnicholas,4,2017,2017-04-01,21.0,128.38
SEDGWICK,sedgwick,4,2017,2017-04-01,7.0,51.13
SEWARD,seward,4,2017,2017-04-01,6.0,47.17999999999998
SHEEPSHEAD BAY,sheepsheadbay,4,2017,2017-04-01,27.0,179.42
SMITH,smith,4,2017,2017-04-01,14.0,116.94999999999987
SOUNDVIEW,soundview,4,2017,2017-04-01,15.0,107.35
SOUTH BEACH,southbeach,4,2017,2017-04-01,8.0,43.33
SOUTH JAMAICA,southjamaica,4,2017,2017-04-01,13.0,88.83
STAPLETON,stapleton,4,2017,2017-04-01,12.0,55.57
STUYVESANT GARDENS,stuyvesantgardens,4,2017,2017-04-01,4.0,35.25
SUMNER,sumner,4,2017,2017-04-01,16.0,117.83999999999999
SURFSIDE GARDENS,surfsidegardens,4,2017,2017-04-01,11.0,75.19999999999999
TAFT,taft,4,2017,2017-04-01,16.0,104.02
TAYLOR,taylor,4,2017,2017-04-01,17.0,127.89999999999998
THROGGS NECK,throggsneck,4,2017,2017-04-01,17.0,128.56
TILDEN,tilden,4,2017,2017-04-01,4.0,31.32999999999999
TOMPKINS,tompkins,4,2017,2017-04-01,14.0,105.38
UPACA,upaca,4,2017,2017-04-01,6.0,50.900000000000006
VAN DYKE,vandyke,4,2017,2017-04-01,18.0,129.9
WAGNER,wagner,4,2017,2017-04-01,24.0,175.39
WALD,wald,4,2017,2017-04-01,17.0,107.68
WASHINGTON,washington,4,2017,2017-04-01,23.0,149.29
WEBSTER,webster,4,2017,2017-04-01,7.0,64.35
WEST BRIGHTON,westbrighton,4,2017,2017-04-01,8.0,51.72
WHITMAN,whitman,4,2017,2017-04-01,18.0,151.02
WILSON,wilson,4,2017,2017-04-01,12.0,68.37
WOODSIDE,woodside,4,2017,2017-04-01,13.0,108.87
WYCKOFF GARDENS,wyckoffgardens,4,2017,2017-04-01,9.0,61.92999999999999
ADAMS,adams,5,2017,2017-05-01,14.0,106.02999999999999
ALBANY,albany,5,2017,2017-05-01,13.0,108.58
AMSTERDAM,amsterdam,5,2017,2017-05-01,16.0,105.99999999999999
ASTORIA,astoria,5,2017,2017-05-01,18.0,111.6
ATLANTIC TERMINAL,atlanticterminal,5,2017,2017-05-01,3.0,24.98999999999999
AUDUBON,audubon,5,2017,2017-05-01,4.0,32.18
BAILEY AVENUE-WEST 193RD STREET,baileyavenuewest193rdstreet,5,2017,2017-05-01,4.0,26.93
BAISLEY PARK,baisleypark,5,2017,2017-05-01,7.0,43.92
BARUCH,baruch,5,2017,2017-05-01,14.0,70.89999999999999
BAY VIEW,bayview,5,2017,2017-05-01,14.0,103.39
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,5,2017,2017-05-01,6.0,41.71999999999999
BERRY,berry,5,2017,2017-05-01,9.0,39.739999999999995
BORINQUEN,borinquen,5,2017,2017-05-01,13.0,96.93
BOSTON SECOR,bostonsecor,5,2017,2017-05-01,7.0,52.9
BREUKELEN,breukelen,5,2017,2017-05-01,17.0,120.7
BREVOORT,brevoort,5,2017,2017-05-01,9.0,80.18
BRONX DALE,bronxdale,5,2017,2017-05-01,16.0,124.9399999999999
BRONX RIVER,bronxriver,5,2017,2017-05-01,15.0,117.69
BROWNSVILLE,brownsville,5,2017,2017-05-01,12.0,80.16999999999999
BUSHWICK,bushwick,5,2017,2017-05-01,18.0,130.42000000000002
BUTLER,butler,5,2017,2017-05-01,20.0,144.71
CAMPOS,campos,5,2017,2017-05-01,8.0,39.39
CAREY GARDENS,careygardens,5,2017,2017-05-01,6.0,40.28
CARVER,carver,5,2017,2017-05-01,13.0,98.91
CASSIDY-LAFAYETTE,cassidylafayette,5,2017,2017-05-01,5.0,18.740000000000002
CASTLE HILL,castlehill,5,2017,2017-05-01,28.0,188.92
CHELSEA,chelsea,5,2017,2017-05-01,9.0,81.4799999999999
CLAREMONT,claremont,5,2017,2017-05-01,9.0,68.74
CLINTON,clinton,5,2017,2017-05-01,11.0,62.03999999999999
CONLON LIHFE,conlonlihfe,5,2017,2017-05-01,1.0,8.3
COOPER,cooper,5,2017,2017-05-01,9.0,68.0699999999999
CYPRESS,cypress,5,2017,2017-05-01,16.0,142.1799999999998
DAVIDSON,davidson,5,2017,2017-05-01,8.0,75.07999999999988
DOUGLASS,douglass,5,2017,2017-05-01,16.0,99.75
DREW-HAMILTON,drewhamilton,5,2017,2017-05-01,17.0,98.22999999999999
DYCKMAN,dyckman,5,2017,2017-05-01,11.0,89.17
EASTCHESTER GARDENS,eastchestergardens,5,2017,2017-05-01,10.0,90.41
EAST RIVER,eastriver,5,2017,2017-05-01,13.0,79.55
EDENWALD,edenwald,5,2017,2017-05-01,24.0,201.00999999999988
FARRAGUT,farragut,5,2017,2017-05-01,19.0,115.12
FOREST,forest,5,2017,2017-05-01,16.0,131.03
FORT INDEPENDENCE,fortindependence,5,2017,2017-05-01,4.0,27.539999999999992
FULTON,fulton,5,2017,2017-05-01,8.0,41.86999999999999
GLENWOOD,glenwood,5,2017,2017-05-01,11.0,72.8
GOMPERS,gompers,5,2017,2017-05-01,9.0,51.96
GOWANUS,gowanus,5,2017,2017-05-01,10.0,77.37
GRANT,grant,5,2017,2017-05-01,28.0,172.08999999999997
GUN HILL,gunhill,5,2017,2017-05-01,9.0,76.06
HAMMEL,hammel,5,2017,2017-05-01,7.0,59.41
HARBORVIEW TERRACE,harborviewterrace,5,2017,2017-05-01,4.0,18.03
HARLEM RIVER,harlemriver,5,2017,2017-05-01,7.0,51.03
HOWARD,howard,5,2017,2017-05-01,7.0,52.44
INGERSOLL,ingersoll,5,2017,2017-05-01,18.0,152.6299999999999
ISAACS,isaacs,5,2017,2017-05-01,8.0,73.97
JACKSON,jackson,5,2017,2017-05-01,8.0,61.83
JEFFERSON,jefferson,5,2017,2017-05-01,18.0,131.94
JOHNSON,johnson,5,2017,2017-05-01,18.0,121.17
KING TOWERS,kingtowers,5,2017,2017-05-01,18.0,121.5
LAFAYETTE,lafayette,5,2017,2017-05-01,14.0,91.47
LA GUARDIA,laguardia,5,2017,2017-05-01,8.0,52.0
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,5,2017,2017-05-01,7.0,42.67
LATIMER GARDENS,latimergardens,5,2017,2017-05-01,5.0,47.53
LEHMAN VILLAGE,lehmanvillage,5,2017,2017-05-01,5.0,28.43
LINCOLN,lincoln,5,2017,2017-05-01,18.0,119.31
LINDEN,linden,5,2017,2017-05-01,19.0,149.67
MANHATTANVILLE,manhattanville,5,2017,2017-05-01,19.0,128.51999999999998
MARBLE HILL,marblehill,5,2017,2017-05-01,18.0,138.45
MARCY,marcy,5,2017,2017-05-01,24.0,176.9599999999999
MARINER'S HARBOR,marinersharbor,5,2017,2017-05-01,13.0,57.53
MARLBORO,marlboro,5,2017,2017-05-01,14.0,103.71
MCKINLEY,mckinley,5,2017,2017-05-01,4.0,31.57
MELROSE,melrose,5,2017,2017-05-01,14.0,120.58999999999997
MILL BROOK,millbrook,5,2017,2017-05-01,17.0,131.78
MITCHEL,mitchel,5,2017,2017-05-01,19.0,143.52
MONROE,monroe,5,2017,2017-05-01,16.0,123.01
MONTEREY,monterey,5,2017,2017-05-01,2.0,15.75
MOORE,moore,5,2017,2017-05-01,7.0,44.5
MORRIS,morris,5,2017,2017-05-01,29.0,189.93
MORRISANIA AIR RIGHTS,morrisaniaairrights,5,2017,2017-05-01,9.0,77.1
MOTT HAVEN,motthaven,5,2017,2017-05-01,15.0,109.27
OCEAN BAY APARTMENTS,oceanbayapartments,5,2017,2017-05-01,15.0,106.6
PARKSIDE,parkside,5,2017,2017-05-01,8.0,63.65999999999999
PATTERSON,patterson,5,2017,2017-05-01,23.0,177.71999999999997
PELHAM PARKWAY,pelhamparkway,5,2017,2017-05-01,14.0,100.82999999999998
PENNSYLVANIA AVENUE-WORTMAN AVE,pennsylvaniaavenuewortmanave,5,2017,2017-05-01,4.0,23.59999999999999
PINK,pink,5,2017,2017-05-01,18.0,147.17
POLO GROUNDS TOWERS,pologroundstowers,5,2017,2017-05-01,19.0,144.7599999999998
POMONOK,pomonok,5,2017,2017-05-01,27.0,159.46
QUEENSBRIDGE,queensbridge,5,2017,2017-05-01,29.0,234.14000000000001
RANGEL,rangel,5,2017,2017-05-01,10.0,75.24999999999999
RAVENSWOOD,ravenswood,5,2017,2017-05-01,27.0,164.27
REDFERN,redfern,5,2017,2017-05-01,6.0,52.94
RED HOOK,redhook,5,2017,2017-05-01,26.0,173.98999999999998
RICHMOND TERRACE,richmondterrace,5,2017,2017-05-01,9.0,51.01
RIIS,riis,5,2017,2017-05-01,17.0,108.34
ROOSEVELT,roosevelt,5,2017,2017-05-01,12.0,101.91
RUTGERS,rutgers,5,2017,2017-05-01,8.0,48.16999999999998
SAINT MARY'S PARK,saintmaryspark,5,2017,2017-05-01,13.0,97.35
SAINT NICHOLAS,saintnicholas,5,2017,2017-05-01,21.0,126.97999999999999
SEDGWICK,sedgwick,5,2017,2017-05-01,8.0,58.25
SEWARD,seward,5,2017,2017-05-01,14.0,106.11
SHEEPSHEAD BAY,sheepsheadbay,5,2017,2017-05-01,25.0,173.64000000000001
SMITH,smith,5,2017,2017-05-01,15.0,130.59
SOUNDVIEW,soundview,5,2017,2017-05-01,14.0,116.69999999999999
SOUTH BEACH,southbeach,5,2017,2017-05-01,9.0,39.09
SOUTH JAMAICA,southjamaica,5,2017,2017-05-01,13.0,80.44
STAPLETON,stapleton,5,2017,2017-05-01,15.0,76.08
STUYVESANT GARDENS,stuyvesantgardens,5,2017,2017-05-01,5.0,40.04
SUMNER,sumner,5,2017,2017-05-01,20.0,142.09
SURFSIDE GARDENS,surfsidegardens,5,2017,2017-05-01,11.0,66.46000000000001
TAFT,taft,5,2017,2017-05-01,17.0,116.58
TAYLOR,taylor,5,2017,2017-05-01,13.0,98.64999999999998
THROGGS NECK,throggsneck,5,2017,2017-05-01,23.0,155.54
TILDEN,tilden,5,2017,2017-05-01,8.0,58.98999999999998
TOMPKINS,tompkins,5,2017,2017-05-01,15.0,120.85999999999999
UPACA,upaca,5,2017,2017-05-01,5.0,42.04999999999998
VAN DYKE,vandyke,5,2017,2017-05-01,11.0,80.72
WAGNER,wagner,5,2017,2017-05-01,25.0,185.75
WALD,wald,5,2017,2017-05-01,20.0,150.07
WASHINGTON,washington,5,2017,2017-05-01,30.0,191.26
WEBSTER,webster,5,2017,2017-05-01,9.0,85.05999999999989
WEST BRIGHTON,westbrighton,5,2017,2017-05-01,9.0,58.86
WHITMAN,whitman,5,2017,2017-05-01,18.0,136.93
WILSON,wilson,5,2017,2017-05-01,13.0,86.7
WOODSIDE,woodside,5,2017,2017-05-01,12.0,105.3
WYCKOFF GARDENS,wyckoffgardens,5,2017,2017-05-01,7.0,56.21999999999999
ADAMS,adams,6,2017,2017-06-01,10.0,77.16999999999999
ALBANY,albany,6,2017,2017-06-01,11.0,88.85999999999999
AMSTERDAM,amsterdam,6,2017,2017-06-01,13.0,88.78999999999999
ASTORIA,astoria,6,2017,2017-06-01,17.0,114.37
ATLANTIC TERMINAL,atlanticterminal,6,2017,2017-06-01,3.0,19.31
AUDUBON,audubon,6,2017,2017-06-01,2.0,11.95
BAILEY AVENUE-WEST 193RD STREET,baileyavenuewest193rdstreet,6,2017,2017-06-01,1.0,6.5
BAISLEY PARK,baisleypark,6,2017,2017-06-01,6.0,34.89
BARUCH,baruch,6,2017,2017-06-01,13.0,74.33999999999999
BAY VIEW,bayview,6,2017,2017-06-01,18.0,131.06999999999988
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,6,2017,2017-06-01,8.0,55.370000000000005
BERRY,berry,6,2017,2017-06-01,9.0,38.69
BORINQUEN,borinquen,6,2017,2017-06-01,12.0,91.57
BOSTON SECOR,bostonsecor,6,2017,2017-06-01,7.0,63.31
BREUKELEN,breukelen,6,2017,2017-06-01,20.0,154.1699999999999
BREVOORT,brevoort,6,2017,2017-06-01,9.0,83.96999999999998
BRONX DALE,bronxdale,6,2017,2017-06-01,19.0,117.75999999999999
BRONX RIVER,bronxriver,6,2017,2017-06-01,15.0,115.93999999999998
BROWNSVILLE,brownsville,6,2017,2017-06-01,15.0,113.5
BUSHWICK,bushwick,6,2017,2017-06-01,11.0,74.22
BUTLER,butler,6,2017,2017-06-01,18.0,138.26999999999998
CAMPOS,campos,6,2017,2017-06-01,8.0,42.0
CAREY GARDENS,careygardens,6,2017,2017-06-01,8.0,46.77999999999999
CARLETON MANOR,carletonmanor,6,2017,2017-06-01,2.0,14.31
CARVER,carver,6,2017,2017-06-01,12.0,97.8
CASSIDY-LAFAYETTE,cassidylafayette,6,2017,2017-06-01,4.0,15.59
CASTLE HILL,castlehill,6,2017,2017-06-01,27.0,195.47
CHELSEA,chelsea,6,2017,2017-06-01,10.0,89.86
CLAREMONT,claremont,6,2017,2017-06-01,9.0,70.21000000000001
CLINTON,clinton,6,2017,2017-06-01,11.0,71.72999999999999
CONLON LIHFE,conlonlihfe,6,2017,2017-06-01,2.0,16.42
COOPER,cooper,6,2017,2017-06-01,8.0,55.68999999999989
CYPRESS,cypress,6,2017,2017-06-01,16.0,129.4499999999998
DAVIDSON,davidson,6,2017,2017-06-01,6.0,55.44999999999999
DOUGLASS,douglass,6,2017,2017-06-01,16.0,104.7099999999999
DREW-HAMILTON,drewhamilton,6,2017,2017-06-01,14.0,76.26
DYCKMAN,dyckman,6,2017,2017-06-01,11.0,86.89
EASTCHESTER GARDENS,eastchestergardens,6,2017,2017-06-01,9.0,69.16999999999997
EAST RIVER,eastriver,6,2017,2017-06-01,13.0,76.7
EDENWALD,edenwald,6,2017,2017-06-01,20.0,155.0899999999999
FARRAGUT,farragut,6,2017,2017-06-01,20.0,129.96999999999997
FOREST,forest,6,2017,2017-06-01,8.0,63.9299999999999
FORT INDEPENDENCE,fortindependence,6,2017,2017-06-01,4.0,23.64
FULTON,fulton,6,2017,2017-06-01,10.0,58.76999999999999
GLENWOOD,glenwood,6,2017,2017-06-01,14.0,100.41
GOMPERS,gompers,6,2017,2017-06-01,7.0,36.62
GOWANUS,gowanus,6,2017,2017-06-01,13.0,97.23999999999998
GRANT,grant,6,2017,2017-06-01,27.0,168.45
GUN HILL,gunhill,6,2017,2017-06-01,12.0,96.11
HAMMEL,hammel,6,2017,2017-06-01,8.0,64.27999999999999
HARBORVIEW TERRACE,harborviewterrace,6,2017,2017-06-01,4.0,20.93
HARLEM RIVER,harlemriver,6,2017,2017-06-01,8.0,60.830000000000005
HOWARD,howard,6,2017,2017-06-01,8.0,66.54999999999998
INGERSOLL,ingersoll,6,2017,2017-06-01,16.0,133.5199999999998
ISAACS,isaacs,6,2017,2017-06-01,9.0,83.16
JACKSON,jackson,6,2017,2017-06-01,6.0,50.01
JEFFERSON,jefferson,6,2017,2017-06-01,17.0,128.93
JOHNSON,johnson,6,2017,2017-06-01,16.0,111.28
KING TOWERS,kingtowers,6,2017,2017-06-01,14.0,91.6699999999999
LAFAYETTE,lafayette,6,2017,2017-06-01,12.0,82.46
LA GUARDIA,laguardia,6,2017,2017-06-01,13.0,80.26
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,6,2017,2017-06-01,9.0,57.92
LATIMER GARDENS,latimergardens,6,2017,2017-06-01,4.0,37.55
LEHMAN VILLAGE,lehmanvillage,6,2017,2017-06-01,10.0,66.50999999999999
LINCOLN,lincoln,6,2017,2017-06-01,17.0,105.54
LINDEN,linden,6,2017,2017-06-01,19.0,160.86999999999998
MANHATTANVILLE,manhattanville,6,2017,2017-06-01,16.0,110.53
MARBLE HILL,marblehill,6,2017,2017-06-01,18.0,135.22
MARCY,marcy,6,2017,2017-06-01,20.0,133.5099999999999
MARINER'S HARBOR,marinersharbor,6,2017,2017-06-01,13.0,59.550000000000004
MARLBORO,marlboro,6,2017,2017-06-01,16.0,153.5099999999997
MCKINLEY,mckinley,6,2017,2017-06-01,9.0,69.88
MELROSE,melrose,6,2017,2017-06-01,13.0,101.19
MILL BROOK,millbrook,6,2017,2017-06-01,13.0,102.15
MITCHEL,mitchel,6,2017,2017-06-01,20.0,140.84
MONROE,monroe,6,2017,2017-06-01,15.0,88.78999999999999
MONTEREY,monterey,6,2017,2017-06-01,2.0,14.919999999999991
MOORE,moore,6,2017,2017-06-01,7.0,47.71
MORRIS,morris,6,2017,2017-06-01,22.0,158.3799999999999
MORRISANIA AIR RIGHTS,morrisaniaairrights,6,2017,2017-06-01,8.0,74.02999999999999
MOTT HAVEN,motthaven,6,2017,2017-06-01,13.0,88.16
OCEAN BAY APARTMENTS,oceanbayapartments,6,2017,2017-06-01,17.0,127.28999999999999
PARKSIDE,parkside,6,2017,2017-06-01,7.0,45.889999999999986
PATTERSON,patterson,6,2017,2017-06-01,23.0,154.49
PELHAM PARKWAY,pelhamparkway,6,2017,2017-06-01,14.0,102.8
PENNSYLVANIA AVENUE-WORTMAN AVE,pennsylvaniaavenuewortmanave,6,2017,2017-06-01,3.0,15.27
PINK,pink,6,2017,2017-06-01,18.0,148.9499999999999
POLO GROUNDS TOWERS,pologroundstowers,6,2017,2017-06-01,19.0,147.9999999999999
POMONOK,pomonok,6,2017,2017-06-01,22.0,146.04
QUEENSBRIDGE,queensbridge,6,2017,2017-06-01,30.0,244.75
RANGEL,rangel,6,2017,2017-06-01,9.0,75.98999999999998
RAVENSWOOD,ravenswood,6,2017,2017-06-01,25.0,153.97
REDFERN,redfern,6,2017,2017-06-01,5.0,47.31
RED HOOK,redhook,6,2017,2017-06-01,29.0,216.25999999999996
RICHMOND TERRACE,richmondterrace,6,2017,2017-06-01,9.0,46.489999999999995
RIIS,riis,6,2017,2017-06-01,18.0,122.92
ROOSEVELT,roosevelt,6,2017,2017-06-01,13.0,107.81
RUTGERS,rutgers,6,2017,2017-06-01,7.0,42.72999999999999
SAINT MARY'S PARK,saintmaryspark,6,2017,2017-06-01,11.0,85.02999999999989
SAINT NICHOLAS,saintnicholas,6,2017,2017-06-01,20.0,126.49999999999999
SEDGWICK,sedgwick,6,2017,2017-06-01,9.0,67.19999999999999
SEWARD,seward,6,2017,2017-06-01,9.0,61.529999999999994
SHEEPSHEAD BAY,sheepsheadbay,6,2017,2017-06-01,29.0,196.79
SMITH,smith,6,2017,2017-06-01,14.0,120.64
SOUNDVIEW,soundview,6,2017,2017-06-01,13.0,107.94999999999989
SOUTH BEACH,southbeach,6,2017,2017-06-01,9.0,37.26
SOUTH JAMAICA,southjamaica,6,2017,2017-06-01,13.0,84.2
STAPLETON,stapleton,6,2017,2017-06-01,13.0,60.42
STUYVESANT GARDENS,stuyvesantgardens,6,2017,2017-06-01,4.0,30.69
SUMNER,sumner,6,2017,2017-06-01,18.0,128.6099999999999
SURFSIDE GARDENS,surfsidegardens,6,2017,2017-06-01,7.0,53.61999999999999
TAFT,taft,6,2017,2017-06-01,14.0,100.49
TAYLOR,taylor,6,2017,2017-06-01,13.0,98.83999999999997
THROGGS NECK,throggsneck,6,2017,2017-06-01,18.0,126.16
TILDEN,tilden,6,2017,2017-06-01,12.0,89.83
TOMPKINS,tompkins,6,2017,2017-06-01,11.0,87.24
UPACA,upaca,6,2017,2017-06-01,4.0,29.04
VAN DYKE,vandyke,6,2017,2017-06-01,4.0,35.00999999999999
WAGNER,wagner,6,2017,2017-06-01,25.0,173.06
WALD,wald,6,2017,2017-06-01,14.0,98.36
WASHINGTON,washington,6,2017,2017-06-01,20.0,127.5
WEBSTER,webster,6,2017,2017-06-01,7.0,63.849999999999994
WEST BRIGHTON,westbrighton,6,2017,2017-06-01,9.0,56.86
WHITMAN,whitman,6,2017,2017-06-01,17.0,129.9
WILSON,wilson,6,2017,2017-06-01,13.0,80.61
WOODSIDE,woodside,6,2017,2017-06-01,15.0,120.59
WYCKOFF GARDENS,wyckoffgardens,6,2017,2017-06-01,8.0,62.769999999999996
ADAMS,adams,7,2017,2017-07-01,12.0,89.03
ALBANY,albany,7,2017,2017-07-01,13.0,104.54999999999995
AMSTERDAM,amsterdam,7,2017,2017-07-01,13.0,87.89999999999999
ASTORIA,astoria,7,2017,2017-07-01,19.0,133.65
ATLANTIC TERMINAL,atlanticterminal,7,2017,2017-07-01,4.0,25.01
AUDUBON,audubon,7,2017,2017-07-01,5.0,28.57
BAILEY AVENUE-WEST 193RD STREET,baileyavenuewest193rdstreet,7,2017,2017-07-01,4.0,29.4
BAISLEY PARK,baisleypark,7,2017,2017-07-01,6.0,44.44
BARUCH,baruch,7,2017,2017-07-01,12.0,70.26
BAY VIEW,bayview,7,2017,2017-07-01,16.0,130.4999999999999
BEACH 41ST STREET-BEACH CHANNEL DRIVE,beach41ststreetbeachchanneldrive,7,2017,2017-07-01,10.0,68.28999999999999
BERRY,berry,7,2017,2017-07-01,7.0,30.619999999999997
BORINQUEN,borinquen,7,2017,2017-07-01,13.0,86.33
BOSTON SECOR,bostonsecor,7,2017,2017-07-01,7.0,43.94
BREUKELEN,breukelen,7,2017,2017-07-01,21.0,165.78
BREVOORT,brevoort,7,2017,2017-07-01,8.0,74.79999999999998
BRONX DALE,bronxdale,7,2017,2017-07-01,19.0,137.36
BRONX RIVER,bronxriver,7,2017,2017-07-01,15.0,116.6699999999999
BROWNSVILLE,brownsville,7,2017,2017-07-01,14.0,106.32
BUSHWICK,bushwick,7,2017,2017-07-01,18.0,132.79
BUTLER,butler,7,2017,2017-07-01,18.0,141.01
CAMPOS,campos,7,2017,2017-07-01,8.0,52.06
CAREY GARDENS,careygardens,7,2017,2017-07-01,8.0,48.17
CARLETON MANOR,carletonmanor,7,2017,2017-07-01,2.0,12.11
CARVER,carver,7,2017,2017-07-01,13.0,108.08
CASSIDY-LAFAYETTE,cassidylafayette,7,2017,2017-07-01,5.0,20.8
CASTLE HILL,castlehill,7,2017,2017-07-01,20.0,145.06
CHELSEA,chelsea,7,2017,2017-07-01,12.0,99.47
CLAREMONT,claremont,7,2017,2017-07-01,8.0,63.14999999999999
CLINTON,clinton,7,2017,2017-07-01,12.0,82.47
CONLON LIHFE,conlonlihfe,7,2017,2017-07-01,1.0,10.97
COOPER,cooper,7,2017,2017-07-01,7.0,48.83
CYPRESS,cypress,7,2017,2017-07-01,14.0,118.39
DAVIDSON,davidson,7,2017,2017-07-01,7.0,61.99
DOUGLASS,douglass,7,2017,2017-07-01,17.0,111.3
DREW-HAMILTON,drewhamilton,7,2017,2017-07-01,14.0,91.46
DYCKMAN,dyckman,7,2017,2017-07-01,12.0,109.17
